epoch,acc,loss,val_acc,val_loss
0,0.7972666666772631,0.6710093236499363,0.9202666666666667,0.28136244376301767
1,0.8909333333757189,0.3672751210053762,0.9326666666666666,0.235966761358579
2,0.9043555555979411,0.31335183556344776,0.9394,0.21678034795820714
3,0.9133111111429002,0.2854876516633564,0.9442,0.20168657983938854
4,0.91804444448683,0.2682049376063877,0.9464666666666667,0.19950978960742552
5,0.9232444444126553,0.25609681697421605,0.9484666666666667,0.19505108814388514
6,0.926066666677263,0.24316183928383722,0.9487333333333333,0.1957243057861924
7,0.9289777778201633,0.23295303545527987,0.9492,0.1884512344762683
8,0.9301999999682109,0.22258732813464271,0.9516666666666667,0.18308235116675495
9,0.9347111111111112,0.21131818054119747,0.9538666666666666,0.18075286330779394
10,0.9346222221798367,0.2091464212841458,0.9537333333333333,0.18051419389670093
11,0.9363555555131701,0.2045980661286248,0.9513333333333334,0.1828232783436775
12,0.9366666666878595,0.202904509751002,0.9543333333333334,0.1801537125947575
13,0.9401333333757188,0.19504904673894247,0.9551333333333333,0.17720601244668166
14,0.9382666666242812,0.19489012357923718,0.9542,0.18052099724411966
