epoch,acc,loss,val_acc,val_loss
0,0.8044444444762335,0.6656584712452359,0.9206666666666666,0.28814367208480834
1,0.8910444444550408,0.3703241284052531,0.9316,0.24456107678711414
2,0.9055333332909478,0.3178236324283812,0.9389333333333333,0.2220975130289793
3,0.9141333333015442,0.2902195581595103,0.9434666666666667,0.21042196686317524
4,0.9192666666242811,0.26595846234957377,0.9442666666666667,0.20410708505759637
5,0.9225777778201633,0.25223227076000637,0.9458666666666666,0.201816332223018
6,0.9257777777353923,0.24470948048432667,0.9482666666666667,0.1940261995519201
7,0.9303333333015442,0.23120987888971964,0.9498,0.19112055063843728
8,0.9319333333015442,0.22134114263852436,0.9502,0.1893067354420821
9,0.933577777756585,0.21713132292429607,0.9514666666666667,0.1900938170860211
10,0.937222222243415,0.2080743204964532,0.9504666666666667,0.18714270146687825
11,0.9354888888465034,0.20639170237117344,0.9517333333333333,0.18269312059134246
12,0.9371333333545261,0.200671766005622,0.9518,0.18286944854656856
13,0.9396444444232517,0.1965922379374504,0.9525333333333333,0.1844749376197656
14,0.9394888888465034,0.19370368396176232,0.9518,0.1849440459350745
